Name,Address_x,Closed bucket,Distance_x,Latitude,Longitude,Address_y,Rating,Distance_y
Tosto Quickfire Pizza Pasta,"800 Bay St, Toronto ON M5S 3A9",VeryLikelyOpen,533,43.6658804,-79.38761010000002,"800 Bay Street Unit 101 Toronto, ON M5S 3A9 Canada ",3.6,529.5512374007608
Mamma's Pizza,"807 Yonge St, Toronto ON M4W 2G9",LikelyOpen,713,43.6658804,-79.38761010000002,"807 Yonge St Toronto, ON M4W 2G9 Canada ",1.9,709.2194314465022
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,541,43.6658804,-79.38761010000002,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,545.1265256409074
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,541,43.6658804,-79.38761010000002,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,561.7890364734576
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,541,43.6658804,-79.38761010000002,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,722.1924892884495
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,549,43.6658804,-79.38761010000002,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,545.1265256409074
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,549,43.6658804,-79.38761010000002,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,561.7890364734576
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,549,43.6658804,-79.38761010000002,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,722.1924892884495
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,493,43.6658804,-79.38761010000002,"478 Yonge St Toronto, ON M4Y 1X5 Canada ",2.5,488.8707035863404
Pizza Pizza,"761 Bay St, Toronto ON M5G 2R2",LikelyOpen,739,43.6658804,-79.38761010000002,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,545.1265256409074
Pizza Pizza,"761 Bay St, Toronto ON M5G 2R2",LikelyOpen,739,43.6658804,-79.38761010000002,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,561.7890364734576
Pizza Pizza,"761 Bay St, Toronto ON M5G 2R2",LikelyOpen,739,43.6658804,-79.38761010000002,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,722.1924892884495
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,500,43.6658804,-79.38761010000002,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,54.452014352304566
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,500,43.6658804,-79.38761010000002,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,565.0343974164746
Pizza Studio,"500 Church St (Alexander St), Toronto ON M4Y 2C8",LikelyOpen,611,43.6658804,-79.38761010000002,"500 Church Street Unit 3 Toronto, ON M4Y 2C5 Canada ",3.6,613.6663835195285
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,646,43.6658804,-79.38761010000002,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,681.1004831285105
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,646,43.6658804,-79.38761010000002,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,511.0206296220416
Pizzaiolo,"770 Bay St (College St), Toronto ON M5G 0A6",LikelyOpen,654,43.6658804,-79.38761010000002,"770 Bay Street Toronto, ON M5G 0A6 Canada ",4.0,646.0991710331443
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,703,43.6658804,-79.38761010000002,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,681.1004831285105
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,703,43.6658804,-79.38761010000002,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,511.0206296220416
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,812,43.6658804,-79.38761010000002,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,681.1004831285105
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,812,43.6658804,-79.38761010000002,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,511.0206296220416
Mamma's Pizza,"Yonge St, Toronto ON",LikelyOpen,822,43.6658804,-79.38761010000002,"807 Yonge St Toronto, ON M4W 2G9 Canada ",1.9,709.2194314465022
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,558,43.6658804,-79.38761010000002,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,54.452014352304566
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,558,43.6658804,-79.38761010000002,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,565.0343974164746
District Pizza,"30 Gristmill Ln, Toronto ON M5A 3C4",LikelyOpen,326,43.652686,-79.358395,"30 Gristmill Lane Toronto, ON M5A 3C4 Canada ",3.9,324.1794661712762
241 Pizza,"142 Parliament St, Toronto ON M5A 2Z1",LikelyOpen,513,43.652686,-79.358395,"142 Parliament Street Toronto, ON M5A 2Z1 Canada ",1.5,516.1793414076487
241 Pizza,"142 Parliament St, Toronto ON M5A 2Z1",LikelyOpen,513,43.652686,-79.358395,"451 Parliament Street Toronto, ON M5A 3A3 Canada ",2.6,1409.8080477077815
Domino's Pizza,"312 Queen St E, Toronto ON M5A 1S8",LikelyOpen,656,43.652686,-79.358395,"312 Queen Street E Toronto, ON M5A 1S8 Canada ",2.0,653.3493553523351
Domino's Pizza,"312 Queen St E, Toronto ON M5A 1S8",LikelyOpen,656,43.652686,-79.358395,"67 Richmond St E Toronto, ON M5C 1N9 Canada ",2.4,1332.7421043007248
Pizza Nova,"222 the Esplanade, Toronto ON M5A 4M8",LikelyOpen,663,43.652686,-79.358395,"714 Queen Street E Toronto, ON M4M 1H2 Canada ",4.5,992.166686538718
Pizza Nova,"222 the Esplanade, Toronto ON M5A 4M8",LikelyOpen,663,43.652686,-79.358395,"222 The Esplanade Toronto, ON M5E Canada ",2.3,671.3955308806766
Pizza Nova,"31 Princess St, Toronto ON M5A 2S8",LikelyOpen,746,43.652686,-79.358395,"714 Queen Street E Toronto, ON M4M 1H2 Canada ",4.5,992.166686538718
Pizza Nova,"31 Princess St, Toronto ON M5A 2S8",LikelyOpen,746,43.652686,-79.358395,"222 The Esplanade Toronto, ON M5E Canada ",2.3,671.3955308806766
Pizzaville,"190 Queens Quay E, Toronto ON M5A 3Y4",LikelyOpen,954,43.652686,-79.358395,"190 Queens Quay East Toronto, ON M5A 3Y4 Canada ",5.0,932.365420937689
Pizza Pizza,"678 Queen St E, Toronto ON M4M 1G8",LikelyOpen,892,43.652686,-79.358395,"678 Queen Street E Toronto, ON M4M 1G8 Canada ",2.1,895.0774738010291
Pizza Pizza,"678 Queen St E, Toronto ON M4M 1G8",LikelyOpen,892,43.652686,-79.358395,"60 Wellington Street E Toronto, ON M5E 1C7 Canada ",0.0,1340.6963170622764
Pizza Pizza,"678 Queen St E, Toronto ON M4M 1G8",LikelyOpen,892,43.652686,-79.358395,"109 Front Street East Toronto, ON M5E 1C7 Canada ",1.7,1076.8663521977858
Pizza Pizza,"200 King St E, Toronto ON M5A 3W8",VeryLikelyOpen,936,43.652686,-79.358395,"678 Queen Street E Toronto, ON M4M 1G8 Canada ",2.1,895.0774738010291
Pizza Pizza,"200 King St E, Toronto ON M5A 3W8",VeryLikelyOpen,936,43.652686,-79.358395,"60 Wellington Street E Toronto, ON M5E 1C7 Canada ",0.0,1340.6963170622764
Pizza Pizza,"200 King St E, Toronto ON M5A 3W8",VeryLikelyOpen,936,43.652686,-79.358395,"109 Front Street East Toronto, ON M5E 1C7 Canada ",1.7,1076.8663521977858
North of Brooklyn Pizzeria,"469 Church St (at Wellesley St.), Toronto ON M4Y 2C5",VeryLikelyOpen,513,43.668991,-79.379385,"469 Church Street Toronto, ON M4Y 2C5 Canada ",3.2,517.7042668505026
F'Amelia,"12 Amelia St (Parliament St), Toronto ON M4X 1E1",VeryLikelyOpen,880,43.668991,-79.379385,"12 Amelia Street Toronto, ON M4X 1E1 Canada ",3.5,877.6402757071002
Pi Co,"1200 Bay St, Toronto ON M5R 2A5",LikelyOpen,850,43.668991,-79.379385,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,856.3831909203811
Pi Co,"1200 Bay St, Toronto ON M5R 2A5",LikelyOpen,850,43.668991,-79.379385,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,1257.755490306601
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,752,43.668991,-79.379385,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,753.1869684618507
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,752,43.668991,-79.379385,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,478.5455898244944
Pizza Hut,"810 Church St, Toronto ON M4W 2M9",VeryLikelyOpen,578,43.668991,-79.379385,"810 Church Street Toronto, ON M4W 2M4 Canada ",1.9,570.1227741269736
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,384,43.668991,-79.379385,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,361.4815642108904
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,384,43.668991,-79.379385,"297 Wellesley Street E Toronto, ON M4X 1G9 Canada ",2.0,778.0963388241901
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,384,43.668991,-79.379385,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,836.3818845778518
Domino's Pizza,"159 Wellesley St E (at Wellesley), Toronto ON M4Y 0H5",LikelyOpen,478,43.668991,-79.379385,"101-159 Wellesley Street E Toronto, ON M4Y 0H5 Canada ",2.0,437.40044554847424
Domino's Pizza,"159 Wellesley St E (at Wellesley), Toronto ON M4Y 0H5",LikelyOpen,478,43.668991,-79.379385,"478 Yonge St Toronto, ON M4Y 1X5 Canada ",2.5,802.8456180947953
Mamma's Pizza,"807 Yonge St, Toronto ON M4W 2G9",LikelyOpen,744,43.668991,-79.379385,"807 Yonge St Toronto, ON M4W 2G9 Canada ",1.9,742.3066598102363
Pizza Pizza,"560 Parliament St (Prospect), Toronto ON M4X 1P8",LikelyOpen,824,43.668991,-79.379385,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,361.4815642108904
Pizza Pizza,"560 Parliament St (Prospect), Toronto ON M4X 1P8",LikelyOpen,824,43.668991,-79.379385,"297 Wellesley Street E Toronto, ON M4X 1G9 Canada ",2.0,778.0963388241901
Pizza Pizza,"560 Parliament St (Prospect), Toronto ON M4X 1P8",LikelyOpen,824,43.668991,-79.379385,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,836.3818845778518
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,377,43.668991,-79.379385,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,856.3831909203811
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,377,43.668991,-79.379385,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,1257.755490306601
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,368,43.668991,-79.379385,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,753.1869684618507
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,368,43.668991,-79.379385,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,478.5455898244944
Pizza Pizza,"297 Wellesley St E, Toronto ON M4X 1G9",LikelyOpen,779,43.668991,-79.379385,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,361.4815642108904
Pizza Pizza,"297 Wellesley St E, Toronto ON M4X 1G9",LikelyOpen,779,43.668991,-79.379385,"297 Wellesley Street E Toronto, ON M4X 1G9 Canada ",2.0,778.0963388241901
Pizza Pizza,"297 Wellesley St E, Toronto ON M4X 1G9",LikelyOpen,779,43.668991,-79.379385,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,836.3818845778518
Pizza Studio,"500 Church St (Alexander St), Toronto ON M4Y 2C8",LikelyOpen,568,43.668991,-79.379385,"500 Church Street Unit 3 Toronto, ON M4Y 2C5 Canada ",3.6,567.245071362231
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,840,43.668991,-79.379385,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,361.4815642108904
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,840,43.668991,-79.379385,"297 Wellesley Street E Toronto, ON M4X 1G9 Canada ",2.0,778.0963388241901
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,840,43.668991,-79.379385,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,836.3818845778518
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,822,43.668991,-79.379385,"101-159 Wellesley Street E Toronto, ON M4Y 0H5 Canada ",2.0,437.40044554847424
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,822,43.668991,-79.379385,"478 Yonge St Toronto, ON M4Y 1X5 Canada ",2.5,802.8456180947953
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,848,43.668991,-79.379385,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,856.3831909203811
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,848,43.668991,-79.379385,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,1257.755490306601
Pizzaiolo,"366 Bloor St E, Toronto ON M4W 1H4",LikelyOpen,390,43.668991,-79.379385,"366 Bloor Street E Toronto, ON M4W 1H4 Canada ",2.5,387.5136642301728
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,478,43.668991,-79.379385,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,753.1869684618507
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,478,43.668991,-79.379385,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,478.5455898244944
Pizza Hut,"1949 Finch Ave W, Toronto ON M3N 2V3",VeryLikelyOpen,683,43.7503016975738,-79.51577557434386,"1949 Finch Avenue W Toronto, ON M3N 2V3 Canada ",1.7,682.6608330450144
Pizza Pizza,"3 1837 Finch Ave W, North York ON M3N 2H1",LikelyOpen,670,43.7503016975738,-79.51577557434386,"1837 Finch Avenue W Unit T-3 Toronto, ON M3N 2H1 Canada ",1.8,788.3246252614231
Pizza Pizza,"3 1837 Finch Ave W, North York ON M3N 2H1",LikelyOpen,670,43.7503016975738,-79.51577557434386,"2731 Jane Street North York, ON M3L 1S3 Canada ",1.8,1032.003312021154
241 Pizza,"1 York Gate Blvd, North York ON M3N 3A1",LikelyOpen,979,43.7503016975738,-79.51577557434386,"1 York Gate Boulevard North York, ON M3N 3A1 Canada ",1.5,972.6205117496506
Pizza Hut,"1666 Jane St, Toronto ON M9N 2S1",LikelyOpen,675,43.7503016975738,-79.51577557434386,"1949 Finch Avenue W Toronto, ON M3N 2V3 Canada ",1.7,682.6608330450144
Blaze Pizza,"10 Dundas St E, Toronto ON M5B 2G9",VeryLikelyOpen,621,43.660439,-79.385525,"10 Dundas Street E Toronto, ON M5B 2G9 Canada ",4.4,557.9595369536272
North of Brooklyn Pizzeria,"469 Church St (at Wellesley St.), Toronto ON M4Y 2C5",VeryLikelyOpen,614,43.660439,-79.385525,"469 Church Street Toronto, ON M4Y 2C5 Canada ",3.2,604.2109023120518
Tosto Quickfire Pizza Pasta,"800 Bay St, Toronto ON M5S 3A9",VeryLikelyOpen,111,43.660439,-79.385525,"800 Bay Street Unit 101 Toronto, ON M5S 3A9 Canada ",3.6,110.34591949761771
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,570,43.660439,-79.385525,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,573.8856533801085
Pizza Pizza,"761 Bay St, Toronto ON M5G 2R2",LikelyOpen,114,43.660439,-79.385525,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,95.81062975382603
Pizza Pizza,"761 Bay St, Toronto ON M5G 2R2",LikelyOpen,114,43.660439,-79.385525,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,256.0390301881018
Pizzaiolo,"770 Bay St (College St), Toronto ON M5G 0A6",LikelyOpen,47,43.660439,-79.385525,"770 Bay Street Toronto, ON M5G 0A6 Canada ",4.0,47.97242194008872
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,244,43.660439,-79.385525,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,95.81062975382603
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,244,43.660439,-79.385525,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,256.0390301881018
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,248,43.660439,-79.385525,"478 Yonge St Toronto, ON M4Y 1X5 Canada ",2.5,269.94860050338
Pizzaiolo,"289 Dundas St W (at McCaul St), Toronto ON M5T 1G1",LikelyOpen,815,43.660439,-79.385525,"770 Bay Street Toronto, ON M5G 0A6 Canada ",4.0,47.97242194008872
Pizza Pizza,"346 Yonge St, Toronto ON M5B 1R8",LikelyOpen,417,43.660439,-79.385525,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,95.81062975382603
Pizza Pizza,"346 Yonge St, Toronto ON M5B 1R8",LikelyOpen,417,43.660439,-79.385525,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,256.0390301881018
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,694,43.660439,-79.385525,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,95.81062975382603
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,694,43.660439,-79.385525,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,256.0390301881018
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,481,43.660439,-79.385525,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,1206.9912246805643
Pizza Studio,"500 Church St (Alexander St), Toronto ON M4Y 2C8",LikelyOpen,560,43.660439,-79.385525,"500 Church Street Unit 3 Toronto, ON M4Y 2C5 Canada ",3.6,564.0742733274667
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,702,43.660439,-79.385525,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,573.8856533801085
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,615,43.660439,-79.385525,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,573.8856533801085
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,293,43.650745,-79.383633,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,257.91580015070247
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,293,43.650745,-79.383633,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1412.5417432644183
Blaze Pizza,"10 Dundas St E, Toronto ON M5B 2G9",VeryLikelyOpen,704,43.650745,-79.383633,"10 Dundas Street E Toronto, ON M5B 2G9 Canada ",4.4,735.6875441108667
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,776,43.650745,-79.383633,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,779.9420234492678
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,1015,43.650745,-79.383633,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,1358.528416040971
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,826,43.650745,-79.383633,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,834.4170398511471
Za Cafe Pizzeria + Bar,"372 Bay St, Toronto ON M5H 2W9",VeryLikelyOpen,182,43.650745,-79.383633,"372 Bay Street Toronto, ON M5H 2W9 Canada ",4.2,172.87426329156736
Pizza Pizza,"Food Court Union, Toronto ON",LikelyOpen,707,43.650745,-79.383633,"228 Queen Street W Toronto, ON M5V 1Z6 Canada ",1.8,520.5206374050881
Pizza Pizza,"100 Training Ave, Toronto ON A1A 1A1",LikelyOpen,311,43.650745,-79.383633,"228 Queen Street W Toronto, ON M5V 1Z6 Canada ",1.8,520.5206374050881
Mamma's Pizza,"127 Yonge St, Toronto ON M5C 1W4",VeryLikelyOpen,388,43.650745,-79.383633,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,1358.528416040971
Boston Pizza,"401 Yonge St, Toronto ON M5B 1S9",LikelyOpen,963,43.650745,-79.383633,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,834.4170398511471
Pizza Pizza,"761 Bay St, Toronto ON M5G 2R2",LikelyOpen,980,43.650745,-79.383633,"228 Queen Street W Toronto, ON M5V 1Z6 Canada ",1.8,520.5206374050881
Uncle Tony's,"38 Wellington St E (Wellington and Scott), Toronto ON M5E 1C7",LikelyOpen,733,43.650745,-79.383633,"38 Wellington St East Toronto, ON M5E 1C7 Canada ",3.6,733.9908504379258
Pi Co,"60 Colborne St, Toronto ON M5E 0B7",VeryLikelyOpen,757,43.650745,-79.383633,"60 Colborne Street Toronto, ON M5E 0B7 Canada ",4.0,746.9203140604144
Pizza Pizza,"346 Yonge St, Toronto ON M5B 1R8",LikelyOpen,807,43.650745,-79.383633,"228 Queen Street W Toronto, ON M5V 1Z6 Canada ",1.8,520.5206374050881
Mamma's Pizza,"Yonge St, Toronto ON",LikelyOpen,947,43.650745,-79.383633,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,1358.528416040971
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,990,43.650745,-79.383633,"328 Wellington Street W The SoHo Hotel Toronto, ON M5V 3T4 Canada ",3.3,967.699044971395
Boston Pizza,"11 Channel Ave, Toronto ON M5J 1Y6",LikelyOpen,818,43.650745,-79.383633,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,834.4170398511471
Pizzeria Defina,"321 Roncesvalles Ave, Toronto ON M6R 2M6",LikelyOpen,212,43.650492,-79.450842,"321 Roncesvalles Ave Toronto, ON M6R 2M6 Canada ",4.1,217.63047448839188
King Slice,"1598 Bloor St W (Dundas), Toronto ON M6P 1A7",VeryLikelyOpen,689,43.650492,-79.450842,"1598 Bloor St W Toronto, ON M6P 1A7 Canada ",3.3,690.4725957546495
Pizza Nova,"2264 Dundas St W, Toronto ON M6R 1X3",LikelyOpen,492,43.650492,-79.450842,"2264 Dundas St W Toronto, ON M6R 1X3 Canada ",1.0,493.06712383887975
Pizza Pizza,"1721 Bloor St W, Toronto ON M6P 1B2",LikelyOpen,829,43.650492,-79.450842,"1725 Bloor Street W Toronto, ON M6P 1B2 Canada ",2.3,826.4733068263747
Pizza Pizza,"1721 Bloor St W, Toronto ON M6P 1B2",LikelyOpen,829,43.650492,-79.450842,"1432 Queen Street W Toronto, ON M6K 1L9 Canada ",3.0,1634.29488607675
Pizza Pizza,"1721 Bloor St W, Toronto ON M6P 1B2",LikelyOpen,829,43.650492,-79.450842,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,1314.4112360997174
Pizzaville,"1730 Bloor St W, Toronto ON M6P 1B3",VeryLikelyOpen,848,43.650492,-79.450842,"1730 Bloor Street W Toronto, ON M6P 1B3 Canada ",2.4,853.2256037824046
Yummy Pizza,"1745 Dundas St W, Toronto ON M6K 1V4",LikelyOpen,914,43.650492,-79.450842,"1745 Dundas Street W Toronto, ON M6K 1V4 Canada ",3.3,911.4853117407972
Pi Co,"1200 Bay St, Toronto ON M5R 2A5",LikelyOpen,91,43.669244,-79.3894,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,110.26031989319574
Pi Co,"1200 Bay St, Toronto ON M5R 2A5",LikelyOpen,91,43.669244,-79.3894,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,454.31053742830153
North of Brooklyn Pizzeria,"469 Church St (at Wellesley St.), Toronto ON M4Y 2C5",VeryLikelyOpen,914,43.669244,-79.3894,"469 Church Street Toronto, ON M4Y 2C5 Canada ",3.2,905.048575689064
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,457,43.669244,-79.3894,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,455.1998612329626
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,457,43.669244,-79.3894,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,853.5748325948756
Mamma's Pizza,"807 Yonge St, Toronto ON M4W 2G9",LikelyOpen,374,43.669244,-79.3894,"807 Yonge St Toronto, ON M4W 2G9 Canada ",1.9,370.49714280184526
Pizza Hut,"810 Church St, Toronto ON M4W 2M9",VeryLikelyOpen,454,43.669244,-79.3894,"810 Church Street Toronto, ON M4W 2M4 Canada ",1.9,448.1637662109737
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,444,43.669244,-79.3894,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,110.26031989319574
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,444,43.669244,-79.3894,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,454.31053742830153
Tosto Quickfire Pizza Pasta,"800 Bay St, Toronto ON M5S 3A9",VeryLikelyOpen,929,43.669244,-79.3894,"800 Bay Street Unit 101 Toronto, ON M5S 3A9 Canada ",3.6,926.4631348886232
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,789,43.669244,-79.3894,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,782.2792571260608
